"DMID","DMRow","DMColumn","Proportion"
154,7,26,0.10980000346899
154,7,27,0.00121999997645617
154,7,28,0.0109799997881055
154,7,30,0.800000011920929
154,8,13,0.550000011920929
154,8,26,0.405000001192093
154,8,27,0.0044999998062849
154,8,28,0.0405000001192093
154,9,15,0.550000011920929
154,9,26,0.405000001192093
154,9,27,0.0044999998062849
154,9,28,0.0405000001192093
154,10,15,0.71399998664856
154,10,26,0.257400006055832
154,10,27,0.00285999989137053
154,10,28,0.0257399994879961
154,11,15,0.5
154,11,16,0.5
154,12,13,0.284000009298325
154,12,14,0.5
154,12,26,0.194399997591972
154,12,27,0.00215999991632998
154,12,28,0.0194400008767843
154,13,13,0.568000018596649
154,13,26,0.388999998569489
154,13,27,0.0390000008046627
154,13,28,0.00400000018998981
154,14,14,1
154,15,15,0.568000018596649
154,15,26,0.388799995183945
154,15,27,0.00431999983265996
154,15,28,0.0388800017535686
154,16,16,1
154,17,17,0.785000026226044
154,17,26,0.193499997258186
154,17,27,0.00215000007301569
154,17,28,0.0193499997258186
154,18,18,1
154,19,19,1
154,20,17,0.785000026226044
154,20,26,0.193499997258186
154,20,27,0.00215000007301569
154,20,28,0.0193499997258186
154,21,15,0.568000018596649
154,21,26,0.388799995183945
154,21,27,0.00431999983265996
154,21,28,0.0388800017535686
154,22,17,0.785000026226044
154,22,26,0.193499997258186
154,22,27,0.00215000007301569
154,22,28,0.0193499997258186
154,23,15,0.568000018596649
154,23,26,0.388799995183945
154,23,27,0.00431999983265996
154,23,28,0.0388800017535686
154,24,24,1
154,25,25,1
155,1,17,0.0780000016093254
155,1,26,0.10980000346899
155,1,27,0.00121999997645617
155,1,28,0.0109799997881055
155,1,30,0.800000011920929
155,2,13,0.550000011920929
155,2,26,0.405000001192093
155,2,27,0.0044999998062849
155,2,28,0.0405000001192093
155,3,15,0.550000011920929
155,3,26,0.405000001192093
155,3,27,0.0044999998062849
155,3,28,0.0405000001192093
155,4,15,0.71399998664856
155,4,26,0.257400006055832
155,4,27,0.00285999989137053
155,4,28,0.0257399994879961
155,5,15,0.5
155,5,16,0.5
155,6,13,0.284000009298325
155,6,14,0.5
155,6,26,0.194399997591972
155,6,27,0.00215999991632998
155,6,28,0.0194400008767843
155,7,17,0.0780000016093254
155,7,26,0.10980000346899
155,7,27,0.00121999997645617
155,7,28,0.0109799997881055
155,7,30,0.800000011920929
155,8,13,0.550000011920929
155,8,26,0.405000001192093
155,8,27,0.0044999998062849
155,8,28,0.0405000001192093
155,9,15,0.550000011920929
155,9,26,0.405000001192093
155,9,27,0.0044999998062849
155,9,28,0.0405000001192093
155,10,15,0.71399998664856
155,10,26,0.257400006055832
155,10,27,0.00285999989137053
155,10,28,0.0257399994879961
155,11,15,0.5
155,11,16,0.5
155,12,13,0.284000009298325
155,12,14,0.5
155,12,26,0.194399997591972
155,12,27,0.00215999991632998
155,12,28,0.0194400008767843
155,13,13,0.568000018596649
155,13,26,0.388999998569489
155,13,27,0.0390000008046627
155,13,28,0.00400000018998981
155,14,14,1
155,15,15,0.568000018596649
155,15,26,0.388799995183945
155,15,27,0.00431999983265996
155,15,28,0.0388800017535686
155,16,16,1
155,17,17,0.785000026226044
155,17,26,0.193499997258186
155,17,27,0.00215000007301569
155,17,28,0.0193499997258186
155,18,18,1
155,19,19,1
155,20,17,0.785000026226044
155,20,26,0.193499997258186
155,20,27,0.00215000007301569
155,20,28,0.0193499997258186
155,21,15,0.568000018596649
155,21,26,0.388799995183945
155,21,27,0.00431999983265996
155,21,28,0.0388800017535686
155,22,17,0.785000026226044
155,22,26,0.193499997258186
155,22,27,0.00215000007301569
155,22,28,0.0193499997258186
155,23,15,0.568000018596649
155,23,26,0.388799995183945
155,23,27,0.00431999983265996
155,23,28,0.0388800017535686
155,24,24,1
155,25,25,1
156,1,20,1
156,2,13,1
156,3,21,1
156,4,21,1
156,5,16,1
156,6,14,1
156,7,22,1
156,8,13,1
156,9,23,1
156,10,23,1
156,11,16,1
156,12,14,1
156,13,13,1
156,14,14,1
156,15,15,1
156,16,16,1
156,17,17,1
156,18,18,1
156,19,19,1
156,20,20,1
156,21,21,1
156,22,22,1
156,23,23,1
156,24,24,1
156,25,25,1
157,1,1,0.800000011920929
157,1,30,0.200000002980232
157,2,2,0.800000011920929
157,2,13,0.200000002980232
157,3,3,0.800000011920929
157,3,15,0.200000002980232
157,4,4,0.800000011920929
157,4,15,0.200000002980232
157,5,5,0.800000011920929
157,5,15,0.100000001490116
157,5,16,0.100000001490116
157,6,6,0.800000011920929
157,6,13,0.100000001490116
157,6,14,0.100000001490116
157,7,7,0.800000011920929
157,7,30,0.200000002980232
157,8,8,0.800000011920929
157,8,13,0.200000002980232
157,9,9,0.800000011920929
157,9,15,0.200000002980232
157,10,10,0.800000011920929
157,10,15,0.200000002980232
157,11,11,0.800000011920929
157,11,15,0.100000001490116
157,11,16,0.100000001490116
157,12,12,0.800000011920929
157,12,13,0.100000001490116
157,12,14,0.100000001490116
157,13,13,1
157,14,14,1
157,15,15,1
157,16,16,1
157,17,17,1
157,18,18,1
157,19,19,1
157,20,20,1
157,21,21,1
157,22,22,1
157,23,23,1
157,24,24,1
157,25,25,1
158,1,1,0.850000023841858
158,1,30,0.150000005960464
158,2,2,0.850000023841858
158,2,13,0.150000005960464
158,3,3,0.850000023841858
158,3,15,0.150000005960464
158,4,4,0.850000023841858
158,4,15,0.150000005960464
158,5,5,0.850000023841858
158,5,15,0.0750000029802322
158,5,16,0.0750000029802322
158,6,6,0.850000023841858
158,6,13,0.0750000029802322
158,6,14,0.0750000029802322
158,7,7,0.850000023841858
158,7,30,0.150000005960464
158,8,8,0.850000023841858
158,8,13,0.150000005960464
158,9,9,0.850000023841858
158,9,15,0.150000005960464
158,10,10,0.850000023841858
158,10,15,0.150000005960464
158,11,11,0.850000023841858
158,11,15,0.0750000029802322
158,11,16,0.0750000029802322
158,12,12,0.850000023841858
158,12,13,0.0750000029802322
158,12,14,0.0750000029802322
158,13,13,1
158,14,14,1
158,15,15,1
158,16,16,1
158,17,17,1
158,18,18,1
158,19,19,1
158,20,20,1
158,21,21,1
158,22,22,1
158,23,23,1
158,24,24,1
158,25,25,1
159,1,1,0.899999976158142
159,1,30,0.100000001490116
159,2,2,0.899999976158142
159,2,13,0.100000001490116
159,3,3,0.899999976158142
159,3,15,0.100000001490116
159,4,4,0.899999976158142
159,4,15,0.100000001490116
159,5,5,0.899999976158142
159,5,15,0.0500000007450581
159,5,16,0.0500000007450581
159,6,6,0.899999976158142
159,6,13,0.0500000007450581
159,6,14,0.0500000007450581
159,7,7,0.899999976158142
159,7,30,0.100000001490116
159,8,8,0.899999976158142
159,8,13,0.100000001490116
159,9,9,0.899999976158142
159,9,15,0.100000001490116
159,10,10,0.899999976158142
159,10,15,0.100000001490116
159,11,11,0.899999976158142
159,11,15,0.0500000007450581
159,11,16,0.0500000007450581
159,12,12,0.899999976158142
159,12,13,0.0500000007450581
159,12,14,0.0500000007450581
159,13,13,1
159,14,14,1
159,15,15,1
159,16,16,1
159,17,17,1
159,18,18,1
159,19,19,1
159,20,20,1
159,21,21,1
159,22,22,1
159,23,23,1
159,24,24,1
159,25,25,1
160,1,17,0.150000005960464
160,1,30,0.850000023841858
160,2,13,1
160,3,15,1
160,4,15,1
160,5,15,0.5
160,5,16,0.5
160,6,13,0.5
160,6,14,0.5
160,7,17,0.150000005960464
160,7,30,0.850000023841858
160,8,13,1
160,9,15,1
160,10,15,1
160,11,15,0.5
160,11,16,0.5
160,12,13,0.5
160,12,14,0.5
160,13,13,1
160,14,14,1
160,15,15,1
160,16,16,1
160,17,17,1
160,18,18,1
160,19,19,1
160,20,17,1
160,21,15,1
160,22,17,1
160,23,15,1
160,24,24,1
160,25,25,1
209,1,17,0.150000005960464
209,1,30,0.850000023841858
209,2,14,1
209,3,15,1
209,4,15,1
209,5,15,1
209,6,14,1
209,7,17,0.150000005960464
209,7,30,0.850000023841858
209,8,14,1
209,9,15,1
209,10,15,1
209,11,15,1
209,12,14,1
209,13,14,1
209,14,14,1
209,15,15,1
209,16,15,1
209,17,17,1
209,18,19,1
209,19,19,1
209,20,17,0.5
209,20,30,0.5
209,21,15,1
209,22,17,0.5
209,22,30,0.5
209,23,15,1
209,24,24,1
209,25,25,1
210,1,17,0.0299999993294477
210,1,26,0.152999997138977
210,1,27,0.00170000002253801
210,1,28,0.0153000000864267
210,1,30,0.800000011920929
210,2,14,0.330000013113022
210,2,26,0.602999985218048
210,2,27,0.00669999979436398
210,2,28,0.0603000000119209
210,3,15,0.330000013113022
210,3,26,0.602999985218048
210,3,27,0.00669999979436398
210,3,28,0.0603000000119209
210,4,15,0.600000023841858
210,4,26,0.360000014305115
210,4,27,0.00400000018998981
210,4,28,0.0359999984502792
210,5,15,0.330000013113022
210,5,26,0.602999985218048
210,5,27,0.00669999979436398
210,5,28,0.0603000000119209
210,6,14,0.800000011920929
210,6,26,0.180000007152557
210,6,27,0.0020000000949949
210,6,28,0.0179999992251396
210,7,17,0.0299999993294477
210,7,26,0.152999997138977
210,7,27,0.00170000002253801
210,7,28,0.0153000000864267
210,7,30,0.800000011920929
210,8,14,0.330000013113022
210,8,26,0.602999985218048
210,8,27,0.00669999979436398
210,8,28,0.0603000000119209
210,9,15,0.330000013113022
210,9,26,0.602999985218048
210,9,27,0.00669999979436398
210,9,28,0.0603000000119209
210,10,15,0.600000023841858
210,10,26,0.360000014305115
210,10,27,0.00400000018998981
210,10,28,0.0359999984502792
210,11,15,0.330000013113022
210,11,26,0.602999985218048
210,11,27,0.00669999979436398
210,11,28,0.0603000000119209
210,12,14,0.800000011920929
210,12,26,0.180000007152557
210,12,27,0.0020000000949949
210,12,28,0.0179999992251396
210,13,14,0.800000011920929
210,13,26,0.180000007152557
210,13,27,0.0020000000949949
210,13,28,0.0179999992251396
210,14,14,1
210,15,15,0.800000011920929
210,15,26,0.180000007152557
210,15,27,0.0020000000949949
210,15,28,0.0179999992251396
210,16,15,0.800000011920929
210,16,26,0.180000007152557
210,16,27,0.0020000000949949
210,16,28,0.0179999992251396
210,17,17,0.899999976158142
210,17,26,0.0900000035762787
210,17,27,0.00100000004749745
210,17,28,0.00899999961256981
210,18,19,1
210,19,19,1
210,20,17,0.899999976158142
210,20,26,0.0900000035762787
210,20,27,0.00100000004749745
210,20,28,0.00899999961256981
210,21,15,0.800000011920929
210,21,26,0.180000007152557
210,21,27,0.0020000000949949
210,21,28,0.0179999992251396
210,22,17,0.899999976158142
210,22,26,0.0900000035762787
210,22,27,0.00100000004749745
210,22,28,0.00899999961256981
210,23,15,0.800000011920929
210,23,26,0.180000007152557
210,23,27,0.0020000000949949
210,23,28,0.0179999992251396
210,24,24,1
210,25,25,1
211,1,17,0.0299999993294477
211,1,26,0.152999997138977
211,1,27,0.00170000002253801
211,1,28,0.0153000000864267
211,1,30,0.800000011920929
211,2,14,0.330000013113022
211,2,26,0.602999985218048
211,2,27,0.00669999979436398
211,2,28,0.0603000000119209
211,3,15,0.330000013113022
211,3,26,0.602999985218048
211,3,27,0.00669999979436398
211,3,28,0.0603000000119209
211,4,15,0.600000023841858
211,4,26,0.360000014305115
211,4,27,0.00400000018998981
211,4,28,0.0359999984502792
211,5,15,0.330000013113022
211,5,26,0.602999985218048
211,5,27,0.00669999979436398
211,5,28,0.0603000000119209
211,6,14,0.800000011920929
211,6,26,0.180000007152557
211,6,27,0.0020000000949949
211,6,28,0.0179999992251396
211,7,17,0.0299999993294477
211,7,26,0.152999997138977
211,7,27,0.00170000002253801
211,7,28,0.0153000000864267
211,7,30,0.800000011920929
211,8,14,0.330000013113022
211,8,26,0.602999985218048
211,8,27,0.00669999979436398
211,8,28,0.0603000000119209
211,9,15,0.330000013113022
211,9,26,0.602999985218048
211,9,27,0.00669999979436398
211,9,28,0.0603000000119209
211,10,15,0.600000023841858
211,10,26,0.360000014305115
211,10,27,0.00400000018998981
211,10,28,0.0359999984502792
211,11,15,0.330000013113022
211,11,26,0.602999985218048
211,11,27,0.00669999979436398
211,11,28,0.0603000000119209
211,12,14,0.800000011920929
211,12,26,0.180000007152557
211,12,27,0.0020000000949949
211,12,28,0.0179999992251396
211,13,14,0.800000011920929
211,13,26,0.180000007152557
211,13,27,0.0020000000949949
211,13,28,0.0179999992251396
211,14,14,1
211,15,15,0.800000011920929
211,15,26,0.180000007152557
211,15,27,0.0020000000949949
211,15,28,0.0179999992251396
211,16,15,0.800000011920929
211,16,26,0.180000007152557
211,16,27,0.0020000000949949
211,16,28,0.0179999992251396
211,17,17,0.899999976158142
211,17,26,0.0900000035762787
211,17,27,0.00100000004749745
211,17,28,0.00899999961256981
211,18,19,1
211,19,19,1
211,20,17,0.899999976158142
211,20,26,0.0900000035762787
211,20,27,0.00100000004749745
211,20,28,0.00899999961256981
211,21,15,0.800000011920929
211,21,26,0.180000007152557
211,21,27,0.0020000000949949
211,21,28,0.0179999992251396
211,22,17,0.899999976158142
211,22,26,0.0900000035762787
211,22,27,0.00100000004749745
211,22,28,0.00899999961256981
211,23,15,0.800000011920929
211,23,26,0.180000007152557
211,23,27,0.0020000000949949
211,23,28,0.0179999992251396
211,24,24,1
211,25,25,1
212,1,17,0.0299999993294477
212,1,26,0.152999997138977
212,1,27,0.00170000002253801
212,1,28,0.0153000000864267
212,1,30,0.800000011920929
212,2,14,0.330000013113022
212,2,26,0.602999985218048
212,2,27,0.00669999979436398
212,2,28,0.0603000000119209
212,3,15,0.330000013113022
212,3,26,0.602999985218048
212,3,27,0.00669999979436398
212,3,28,0.0603000000119209
212,4,15,0.600000023841858
212,4,26,0.360000014305115
212,4,27,0.00400000018998981
212,4,28,0.0359999984502792
212,5,15,0.330000013113022
212,5,26,0.602999985218048
212,5,27,0.00669999979436398
212,5,28,0.0603000000119209
212,6,14,0.800000011920929
212,6,26,0.180000007152557
212,6,27,0.0020000000949949
212,6,28,0.0179999992251396
212,7,17,0.0299999993294477
212,7,26,0.152999997138977
212,7,27,0.00170000002253801
212,7,28,0.0153000000864267
212,7,30,0.800000011920929
212,8,14,0.330000013113022
212,8,26,0.602999985218048
212,8,27,0.00669999979436398
212,8,28,0.0603000000119209
212,9,15,0.330000013113022
212,9,26,0.602999985218048
212,9,27,0.00669999979436398
212,9,28,0.0603000000119209
212,10,15,0.600000023841858
212,10,26,0.360000014305115
212,10,27,0.00400000018998981
212,10,28,0.0359999984502792
212,11,15,0.330000013113022
212,11,26,0.602999985218048
212,11,27,0.00669999979436398
212,11,28,0.0603000000119209
212,12,14,0.800000011920929
212,12,26,0.180000007152557
212,12,27,0.0020000000949949
212,12,28,0.0179999992251396
212,13,14,0.800000011920929
212,13,26,0.180000007152557
212,13,27,0.0020000000949949
212,13,28,0.0179999992251396
212,14,14,1
212,15,15,0.800000011920929
212,15,26,0.180000007152557
212,15,27,0.0020000000949949
212,15,28,0.0179999992251396
212,16,15,0.800000011920929
212,16,26,0.180000007152557
212,16,27,0.0020000000949949
212,16,28,0.0179999992251396
212,17,17,0.899999976158142
212,17,26,0.0900000035762787
212,17,27,0.00100000004749745
212,17,28,0.00899999961256981
212,18,19,1
212,19,19,1
212,20,17,0.899999976158142
212,20,26,0.0900000035762787
212,20,27,0.00100000004749745
212,20,28,0.00899999961256981
212,21,15,0.800000011920929
212,21,26,0.180000007152557
212,21,27,0.0020000000949949
212,21,28,0.0179999992251396
212,22,17,0.899999976158142
212,22,26,0.0900000035762787
212,22,27,0.00100000004749745
212,22,28,0.00899999961256981
212,23,15,0.800000011920929
212,23,26,0.180000007152557
212,23,27,0.0020000000949949
212,23,28,0.0179999992251396
212,24,24,1
212,25,25,1
213,1,17,0.0299999993294477
213,1,26,0.152999997138977
213,1,27,0.00170000002253801
213,1,28,0.0153000000864267
213,1,30,0.800000011920929
213,2,14,0.330000013113022
213,2,26,0.602999985218048
213,2,27,0.00669999979436398
213,2,28,0.0603000000119209
213,3,15,0.330000013113022
213,3,26,0.602999985218048
213,3,27,0.00669999979436398
213,3,28,0.0603000000119209
213,4,15,0.600000023841858
213,4,26,0.360000014305115
213,4,27,0.00400000018998981
213,4,28,0.0359999984502792
213,5,15,0.330000013113022
213,5,26,0.602999985218048
213,5,27,0.00669999979436398
213,5,28,0.0603000000119209
213,6,14,0.800000011920929
213,6,26,0.180000007152557
213,6,27,0.0020000000949949
213,6,28,0.0179999992251396
213,7,17,0.0299999993294477
213,7,26,0.152999997138977
213,7,27,0.00170000002253801
213,7,28,0.0153000000864267
213,7,30,0.800000011920929
213,8,14,0.330000013113022
213,8,26,0.602999985218048
213,8,27,0.00669999979436398
213,8,28,0.0603000000119209
213,9,15,0.330000013113022
213,9,26,0.602999985218048
213,9,27,0.00669999979436398
213,9,28,0.0603000000119209
213,10,15,0.600000023841858
213,10,26,0.360000014305115
213,10,27,0.00400000018998981
213,10,28,0.0359999984502792
213,11,15,0.330000013113022
213,11,26,0.602999985218048
213,11,27,0.00669999979436398
213,11,28,0.0603000000119209
213,12,14,0.800000011920929
213,12,26,0.180000007152557
213,12,27,0.0020000000949949
213,12,28,0.0179999992251396
213,13,14,0.800000011920929
213,13,26,0.180000007152557
213,13,27,0.0020000000949949
213,13,28,0.0179999992251396
213,14,14,1
213,15,15,0.800000011920929
213,15,26,0.180000007152557
213,15,27,0.0020000000949949
213,15,28,0.0179999992251396
213,16,15,0.800000011920929
213,16,26,0.180000007152557
213,16,27,0.0020000000949949
213,16,28,0.0179999992251396
213,17,17,0.899999976158142
213,17,26,0.0900000035762787
213,17,27,0.00100000004749745
213,17,28,0.00899999961256981
213,18,19,1
213,19,19,1
213,20,17,0.899999976158142
213,20,26,0.0900000035762787
213,20,27,0.00100000004749745
213,20,28,0.00899999961256981
213,21,15,0.800000011920929
213,21,26,0.180000007152557
213,21,27,0.0020000000949949
213,21,28,0.0179999992251396
213,22,17,0.899999976158142
213,22,26,0.0900000035762787
213,22,27,0.00100000004749745
213,22,28,0.00899999961256981
213,23,15,0.800000011920929
213,23,26,0.180000007152557
213,23,27,0.0020000000949949
213,23,28,0.0179999992251396
213,24,24,1
213,25,25,1
214,1,17,0.0299999993294477
214,1,26,0.152999997138977
214,1,27,0.00170000002253801
214,1,28,0.0153000000864267
214,1,30,0.800000011920929
214,2,14,0.330000013113022
214,2,26,0.602999985218048
214,2,27,0.00669999979436398
214,2,28,0.0603000000119209
214,3,15,0.330000013113022
214,3,26,0.602999985218048
214,3,27,0.00669999979436398
214,3,28,0.0603000000119209
214,4,15,0.600000023841858
214,4,26,0.360000014305115
214,4,27,0.00400000018998981
214,4,28,0.0359999984502792
214,5,15,0.330000013113022
214,5,26,0.602999985218048
214,5,27,0.00669999979436398
214,5,28,0.0603000000119209
214,6,14,0.800000011920929
214,6,26,0.180000007152557
214,6,27,0.0020000000949949
214,6,28,0.0179999992251396
214,7,17,0.0299999993294477
214,7,26,0.152999997138977
214,7,27,0.00170000002253801
214,7,28,0.0153000000864267
214,7,30,0.800000011920929
214,8,14,0.330000013113022
214,8,26,0.602999985218048
214,8,27,0.00669999979436398
214,8,28,0.0603000000119209
214,9,15,0.330000013113022
214,9,26,0.602999985218048
214,9,27,0.00669999979436398
214,9,28,0.0603000000119209
214,10,15,0.600000023841858
214,10,26,0.360000014305115
214,10,27,0.00400000018998981
214,10,28,0.0359999984502792
214,11,15,0.330000013113022
214,11,26,0.602999985218048
214,11,27,0.00669999979436398
214,11,28,0.0603000000119209
214,12,14,0.800000011920929
214,12,26,0.180000007152557
214,12,27,0.0020000000949949
214,12,28,0.0179999992251396
214,13,14,0.800000011920929
214,13,26,0.180000007152557
214,13,27,0.0020000000949949
214,13,28,0.0179999992251396
214,14,14,1
214,15,15,0.800000011920929
214,15,26,0.180000007152557
214,15,27,0.0020000000949949
214,15,28,0.0179999992251396
