DefaultSPUId,DefaultSpeciesTypeId,A,B,a_nonmerch,b_nonmerch,k_nonmerch,cap_nonmerch,a_sap,b_sap,k_sap,cap_sap,a1,a2,a3,b1,b2,b3,c1,c2,c3,min_volume,max_volume,low_stemwood_prop,high_stemwood_prop,low_stembark_prop,high_stembark_prop,low_branches_prop,high_branches_prop,low_foliage_prop,high_foliage_prop
6,68,0.5632,0.96912,100,-1.47369,0.98036,1.3869,0,0,1,1,-0.66016,0.001012,-0.19096,0.5501,0.00322,-0.48431,7.3499,0.00971,-2.25159,84.847,377.38,0.61046,0.60094,0.14561,0.14616,0.1574,0.19691,0.08652,0.05599
6,74,0.4881,1.04706,76.7817,-1.54916,0.9764,3.9824,0,0,1,1,-0.28576,0.002247,-0.37431,2.14053,0.0043,-0.71433,3.1274,0.0053,-1.25438,6.431,235.84,0.25307,0.58401,0.07751,0.0957,0.3882,0.2724,0.28122,0.04789
6,76,0.715,0.95932,19.2748,-0.94887,0.835,3.2183,0,0,1,1,-1.40785,-8.80E-05,-0.07328,-0.22447,0.00105,-0.21721,-0.6385,0.00122,-0.38856,12.294,294.65,0.55212,0.64298,0.1095,0.10094,0.2406,0.20308,0.09778,0.053
6,77,1.4773,0.78472,100,-1.99217,1.1634,3.7288,0,0,1,1,-1.72293,0.000591,-0.03581,-1.57043,0.00015,0.01162,-3.4289,-0.00436,0.20288,0.95,134.39,0.70112,0.69644,0.1175,0.11281,0.14888,0.15655,0.03251,0.03421
6,82,0.4922,1.05251,35.8054,-1.25953,0.94325,1.332,0,0,1,1,0.05138,0.002343,-0.46472,5.06752,0.00628,-1.36908,13.5915,0.016,-3.67085,59.452,279.05,0.41386,0.61867,0.07225,0.09068,0.31836,0.24829,0.19552,0.04235
6,86,0.4811,1.03345,78.1673,-1.61212,0.98764,3.9019,0,0,1,1,0.17063,0.001608,-0.43861,-0.79819,-5.00E-05,-0.07358,-0.5123,-0.00038,-0.39311,3.618,273.63,0.47517,0.66277,0.22039,0.1033,0.18252,0.19474,0.12192,0.03919
6,92,0.5928,0.96977,24.7505,-1.38427,0.99425,3.0213,0,0,1,1,0.4672,0.004432,-0.58088,-0.8413,-0.00403,0.06082,-1.881,-0.01322,0.28916,14.911,164.88,0.4798,0.6463,0.1439,0.10845,0.23368,0.19605,0.14262,0.0492
6,94,0.5805,0.95246,38.2599,-1.56537,0.99841,4.5071,0,0,1,1,-0.79049,0.000247,-0.24248,0.63303,0,-0.31386,-0.4471,-0.01029,-0.01917,0.874,310.62,0.33463,0.68789,0.09883,0.08347,0.36154,0.21254,0.20499,0.0161
6,108,0.5584,1.03092,1.6511,-0.09586,0,1.0969,0,0,1,1,-2.25269,-0.000733,0.03565,-0.39742,0.00018,-0.10275,-2.4489,-0.00141,-0.02755,0.292,652.11,0.56807,0.66759,0.06335,0.05485,0.32172,0.25833,0.04685,0.01923
6,117,0.6974,0.971,3.1677,-0.60298,0.86675,1.5848,0,0,1,1,-0.74339,0.000828,-0.19731,-1.3876,-0.00133,0.0986,-1.7342,-0.00066,-0.16303,0.907,305.72,0.56678,0.64632,0.18997,0.12756,0.16839,0.18949,0.07486,0.03664
6,121,0.797,0.93651,100,-2.9012,1.06684,1.0845,0,0,1,1,-3.05371,-0.003057,0.3536,-0.41397,-0.00035,-0.1197,-4.3369,-0.00436,0.54629,33.978,310.62,0.60237,0.65959,0.09355,0.09212,0.25383,0.19662,0.05025,0.05168
6,122,0.797,0.93651,100,-2.9012,1.06684,1.0845,0,0,1,1,-3.05371,-0.003057,0.3536,-0.41397,-0.00035,-0.1197,-4.3369,-0.00436,0.54629,33.978,310.62,0.60237,0.65959,0.09355,0.09212,0.25383,0.19662,0.05025,0.05168
6,132,0.7857,0.95083,16.1421,-0.71161,0.24268,5.926,0,0,1,1,-1.49026,-0.002177,-0.04414,-0.57098,-0.00143,-0.16892,-1.3355,0.00364,-0.23188,0.874,102.73,0.55512,0.668,0.11545,0.09789,0.23227,0.14779,0.09716,0.08632
6,145,1.0225,0.89245,100,-1.95427,1.03863,1.0873,0,0,1,1,7.79683,0.019784,-2.5575,1.93897,0.00053,-0.6126,19.9842,0.02038,-4.9825,75.049,178.63,0.42316,0.64755,0.0616,0.08753,0.2089,0.20313,0.30634,0.06179
6,171,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,1,0.6119,0.922,6.9197,-0.90482,0.88808,2.6943,7.363,-1.49647,0.99759,1.19993,-0.55777,0.001176,-0.23318,-3.45353,-0.00271,0.56534,-0.3682,0.00253,-0.3631,0.237,290.04,0.54072,0.56964,0.21047,0.12179,0.04359,0.20434,0.20522,0.10423
7,2,0.6398,0.91461,9.3248,-1.22286,1.01547,2.5675,7.363,-1.49647,0.99759,1.19993,-1.4796,0.000241,-0.09394,-0.1412,0.00141,-0.1722,0.1575,-0.00015,-0.30965,0.239,315.23,0.39232,0.54588,0.07647,0.07802,0.25622,0.27409,0.27498,0.10202
7,3,0.6119,0.922,6.9197,-0.90482,0.88808,2.6943,7.363,-1.49647,0.99759,1.19993,-0.55777,0.001176,-0.23318,-3.45353,-0.00271,0.56534,-0.3682,0.00253,-0.3631,0.237,290.04,0.54072,0.56964,0.21047,0.12179,0.04359,0.20434,0.20522,0.10423
7,6,0.6962,0.8932,5.8231,-0.98559,0.94423,2.459,7.363,-1.49647,0.99759,1.19993,-1.73986,0.000191,-0.03876,-0.40585,0.00076,-0.09323,0.0651,0.00103,-0.35105,1.334,272.19,0.43781,0.54645,0.07157,0.08125,0.24588,0.26502,0.24474,0.10729
7,8,0.6119,0.922,6.9197,-0.90482,0.88808,2.6943,7.363,-1.49647,0.99759,1.19993,-0.55777,0.001176,-0.23318,-3.45353,-0.00271,0.56534,-0.3682,0.00253,-0.3631,0.237,290.04,0.54072,0.56964,0.21047,0.12179,0.04359,0.20434,0.20522,0.10423
7,9,0.6962,0.8932,5.8231,-0.98559,0.94423,2.459,7.363,-1.49647,0.99759,1.19993,-1.73986,0.000191,-0.03876,-0.40585,0.00076,-0.09323,0.0651,0.00103,-0.35105,1.334,272.19,0.43781,0.54645,0.07157,0.08125,0.24588,0.26502,0.24474,0.10729
7,13,0.9516,0.81294,25.1952,-2.17649,1.03394,2.1265,0,0,1,1,-1.22874,-0.000716,-0.06831,0.12586,0.01106,-0.39232,1.0532,0.01212,-0.80862,3.753,162.93,0.43945,0.41118,0.1106,0.07547,0.2218,0.3785,0.22815,0.13486
7,14,0.9094,0.8945,17.2658,-1.24321,0.96862,2.7198,0,0,1,1,-1.83777,9.2e-05,-0.0873,-0.92645,0.00109,-0.10358,-1.2707,0.00083,-0.1959,0.379,608.22,0.59805,0.61609,0.08219,0.05922,0.19901,0.24336,0.12075,0.08132
7,20,0.7211,0.87886,27.2149,-2.04601,1.01904,2.4927,0,0,1,1,-1.71017,-0.000103,-0.0382,-3.96378,-0.00483,0.95687,-1.4962,0.00019,0.03967,6.828,261.62,0.62221,0.39076,0.10231,0.05557,0.12156,0.43895,0.15391,0.11471
7,22,0.7211,0.87886,27.2149,-2.04601,1.01904,2.4927,0,0,1,1,-1.71017,-0.000103,-0.0382,-3.96378,-0.00483,0.95687,-1.4962,0.00019,0.03967,6.828,261.62,0.62221,0.39076,0.10231,0.05557,0.12156,0.43895,0.15391,0.11471
7,29,0.4072,1.01048,8.0107,-0.82745,0.87297,3.2947,24.796,-1.61466,1.01583,1.364,-0.90111,0.000538,-0.15313,-1.62306,0.00061,0.10889,-0.4104,0.00148,-0.31578,0.182,1001.15,0.51376,0.42668,0.1622,0.10301,0.12126,0.33045,0.20278,0.13986
7,37,1.2132,0.83214,1.8742,-0.12269,0,1.6905,0,0,1,1,-1.77282,1.7e-05,-0.02582,-1.02704,4e-04,-0.08152,-1.6166,0.00033,-0.16349,3.7,421.96,0.62467,0.67137,0.10035,0.09821,0.18779,0.1734,0.08719,0.05702
7,43,0.5227,0.96653,23.9191,-0.70358,0,7.8628,0,0,1,1,-1.33624,-7.00E-06,-0.15692,0.23535,0.00458,-0.38911,-1.0224,0.00045,-0.2744,2.281,197.3,0.50204,0.62454,0.09663,0.07125,0.29648,0.24699,0.10485,0.05721
7,44,0.5227,0.96653,23.9191,-0.70358,0,7.8628,0,0,1,1,-1.33624,-7.00E-06,-0.15692,0.23535,0.00458,-0.38911,-1.0224,0.00045,-0.2744,2.281,197.3,0.50204,0.62454,0.09663,0.07125,0.29648,0.24699,0.10485,0.05721
7,49,0.7853,0.84482,3.5537,-0.89381,0.96509,3.9226,100,-2.57753,1.00079,1.04076,-1.41101,-0.000414,-0.04484,-0.3104,7e-05,-0.15368,-0.7972,0.00166,-0.23755,1.702,385.42,0.48573,0.5998,0.1087,0.09542,0.26587,0.18048,0.13969,0.1243
7,62,0.2902,1.11375,24.8164,-1.09891,0.89051,4.8249,58.249,-1.62025,1.00206,1.32346,-0.8691,0.000391,-0.14988,-2.76267,-0.00076,0.34314,-1.644,-0.00038,-0.18646,0.512,1013.4,0.63347,0.63655,0.20572,0.14052,0.0718,0.19991,0.08901,0.02302
7,63,0.2902,1.11375,24.8164,-1.09891,0.89051,4.8249,58.249,-1.62025,1.00206,1.32346,-0.8691,0.000391,-0.14988,-2.76267,-0.00076,0.34314,-1.644,-0.00038,-0.18646,0.512,1013.4,0.63347,0.63655,0.20572,0.14052,0.0718,0.19991,0.08901,0.02302
7,65,1.8598,0.72072,33.2228,-1.79693,1.01096,4.0561,58.249,-1.62025,1.00206,1.32346,-0.56298,0.001209,-0.22949,-2.18634,-0.00151,0.29041,-0.6801,0.00056,-0.36164,7.581,266.39,0.56924,0.5962,0.18298,0.12949,0.13188,0.22807,0.1159,0.04623
7,68,0.8341,0.89947,2.6414,-0.17383,0,3.1482,58.249,-1.62025,1.00206,1.32346,-0.70132,0.001637,-0.1938,-1.07697,-0.00014,-0.01655,-1.1457,0.00109,-0.32561,0.519,277.91,0.53476,0.614,0.19062,0.16073,0.17706,0.18323,0.09756,0.04204
7,74,1.062,0.88353,100,-1.82208,0.98228,2.5702,100,-1.57965,0.96234,1.40813,-1.49704,0.001235,-0.05873,0.48601,0.00328,-0.28904,0.9895,0.00574,-0.86342,0.277,239.02,0.35089,0.49087,0.07124,0.10685,0.35305,0.35705,0.22483,0.04523
7,76,0.438,1.05661,27.9114,-1.05024,0.81756,4.6034,100,-1.57965,0.96234,1.40813,-1.25979,0.000138,-0.09466,-1.99068,-0.00026,0.22688,-1.4664,0.00015,-0.20098,1.556,1083.78,0.6231,0.57415,0.14799,0.09755,0.13035,0.29009,0.09855,0.03821
7,77,0.4576,1.06429,47.6747,-1.21171,0.66535,8.4914,100,-1.57965,0.96234,1.40813,-1.20932,0.004806,-0.16186,0.08312,0.02085,-0.63025,-1.0933,-0.00153,-0.28109,3.198,89.03,0.58526,0.58902,0.12616,0.12923,0.18053,0.23371,0.10804,0.04804
7,82,0.7414,0.96227,12.6976,-0.95444,0.81335,3.3611,100,-1.87745,0.98561,1.31514,-2.83562,-0.003922,0.40922,-0.36833,-0.0056,0.11574,-0.1512,0.00077,-0.52204,0.602,193.52,0.43288,0.57647,0.0513,0.13802,0.36438,0.24917,0.15144,0.03634
7,86,0.4911,1.02546,33.4364,-1.41913,0.98894,3.6576,100,-1.87745,0.98561,1.31514,-1.15549,0.000362,-0.11717,-1.13422,0.00042,0.02818,-1.5031,0.00077,-0.22707,0.714,1024.66,0.5732,0.52418,0.1472,0.10611,0.19373,0.31633,0.08588,0.05339
7,93,1.1668,0.88086,8.6763,-1.04224,0.95874,1.2475,100,-1.87745,0.98561,1.31514,-2.51143,-0.000583,0.14104,-0.381,0.00055,-0.06529,-2.4006,-0.00284,0.02591,5.12,225.13,0.55678,0.57123,0.06244,0.08754,0.32795,0.30974,0.05283,0.03149
7,94,1.1668,0.88086,8.6763,-1.04224,0.95874,1.2475,100,-1.87745,0.98561,1.31514,-2.51143,-0.000583,0.14104,-0.381,0.00055,-0.06529,-2.4006,-0.00284,0.02591,5.12,225.13,0.55678,0.57123,0.06244,0.08754,0.32795,0.30974,0.05283,0.03149
7,108,1.1993,0.87537,19.4581,-1.32935,0.98902,1.2427,100,-1.87745,0.98561,1.31514,-2.47741,-0.00037,0.12841,-0.49301,-0.00011,-0.02474,-2.1878,-0.00181,-0.04485,5.12,162,0.55884,0.57228,0.06304,0.08731,0.32214,0.30236,0.05598,0.03805
7,132,2.6111,0.73674,29.9922,-1.3335,1.00966,2.0555,100,-1.87745,0.98561,1.31514,-2.99783,-0.000684,0.18113,-2.06306,-0.00548,0.22835,-1.7996,0.00314,-0.19758,0.52,119.21,0.72817,0.7134,0.04949,0.07858,0.13628,0.14185,0.08606,0.06617
7,171,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,2,0.9004,0.85491,7.1463,-0.87778,0.88531,2.3928,0,0,1,1,-1.76338,0.000346,-0.04688,-0.78054,-2.00E-05,-0.10504,-1.0238,-0.00083,-0.12102,0.24,325.31,0.5442,0.65395,0.08635,0.0956,0.20951,0.16162,0.15994,0.08884
11,3,1.0205,0.84455,8.046,-0.9062,0.90752,2.5323,0,0,1,1,-1.36448,0.000225,-0.1216,-1.74983,9e-04,-0.02691,-1.6327,0.00025,-0.14495,0.42,501.73,0.65481,0.68702,0.13624,0.09215,0.10879,0.159,0.10016,0.06183
11,4,9.6032,0.46891,88.8986,-1.87112,1.05439,3.0118,0,0,1,1,-1.84597,0.001997,-0.14862,-2.32401,0.00173,0.0846,-3.1377,-2.00E-04,0.25093,0.37,328.7,0.76798,0.63085,0.09451,0.08096,0.08671,0.17801,0.05079,0.11017
11,6,0.9125,0.85004,5.8047,-0.81526,0.88392,2.4855,0,0,1,1,-1.92684,5.2e-05,-0.00342,-0.8798,0.00036,-0.11344,-1.1725,0.00016,-0.17782,0.29,390.94,0.58191,0.66588,0.08425,0.09692,0.19987,0.16139,0.13398,0.07581
11,8,1.0205,0.84455,8.046,-0.9062,0.90752,2.5323,0,0,1,1,-1.36448,0.000225,-0.1216,-1.74983,9e-04,-0.02691,-1.6327,0.00025,-0.14495,0.42,501.73,0.65481,0.68702,0.13624,0.09215,0.10879,0.159,0.10016,0.06183
11,13,0.8256,0.87551,1.7214,-0.23779,0.45582,1.4353,0,0,1,1,-2.16944,-0.000685,0.07616,-0.97223,0.00101,-0.13707,-1.6158,0.00037,-0.18859,21.3,454.22,0.66692,0.68206,0.09632,0.09106,0.16465,0.17643,0.0721,0.05045
11,14,1.4655,0.7626,17.9597,-1.13529,0.92965,12.4707,0,0,1,1,-1.96062,-0.000285,-0.0592,-1.99568,-8.00E-05,0.10417,-3.1731,-0.00025,0.19196,1.27,219.57,0.74056,0.69324,0.09348,0.06653,0.12186,0.16261,0.0441,0.07762
11,20,0.8629,0.87259,5.3956,-0.82265,0.89167,3.4786,0,0,1,1,-3.11221,-0.002531,0.28006,-1.80781,-0.00137,0.03305,-2.2111,-0.00222,0.02444,3.68,294.12,0.7296,0.76796,0.05892,0.08013,0.12788,0.10154,0.0836,0.05037
11,22,2.142,0.71922,5.3956,-0.82265,0.89167,3.4786,0,0,1,1,-3.11221,-0.002531,0.28006,-1.80781,-0.00137,0.03305,-2.2111,-0.00222,0.02444,3.68,294.12,0.7296,0.76796,0.05892,0.08013,0.12788,0.10154,0.0836,0.05037
11,29,1.0602,0.82846,7.4908,-0.8042,0.84616,2.6716,0,0,1,1,-1.51465,4.6e-05,-0.05214,-1.56456,-0.00046,0.03433,-1.6844,-0.00022,-0.09623,0.3,395.45,0.63248,0.67874,0.12749,0.1112,0.14008,0.14512,0.09995,0.06494
11,37,1.2132,0.83214,1.8742,-0.12269,0,1.6905,0,0,1,1,-1.77282,1.7e-05,-0.02582,-1.02704,4e-04,-0.08152,-1.6166,0.00033,-0.16349,3.7,421.96,0.62467,0.67137,0.10035,0.09821,0.18779,0.1734,0.08719,0.05702
11,44,0.9898,0.84936,4.6172,-0.50391,0.58381,2.5344,0,0,1,1,-1.88817,-0.000153,-0.03821,-0.85657,0.00156,-0.23864,-2.8596,-0.00222,0.10823,2.11,328.31,0.67675,0.74406,0.095,0.08577,0.18053,0.13163,0.04772,0.03854
11,49,0.8936,0.83203,6.1383,-0.83401,0.89986,2.6043,0,0,1,1,-1.61021,-8.00E-06,-0.04528,-1.36468,-0.00032,-0.02822,-1.5577,8e-05,-0.10655,0.43,543.3,0.62324,0.6939,0.11537,0.10378,0.15177,0.12443,0.10962,0.07789
11,63,1.0623,0.82276,17.5083,-1.12319,0.94848,3.5773,0,0,1,1,-1.36577,0.000189,-0.05956,-1.66402,0.00042,0.04201,-2.8513,-0.00133,0.0489,0.45,552.84,0.66809,0.64767,0.15412,0.12592,0.13589,0.20199,0.0419,0.02443
11,65,0.8115,0.87366,17.2834,-1.10755,0.92196,3.1819,0,0,1,1,-1.23217,5.8e-05,-0.08338,-1.87666,-0.00027,0.08211,-2.4992,-0.00094,-0.02462,0.43,476.36,0.66315,0.69081,0.16797,0.12378,0.11665,0.15425,0.05223,0.03116
11,67,0.8115,0.87366,17.2834,-1.10755,0.92196,3.1819,0,0,1,1,-1.23217,5.8e-05,-0.08338,-1.87666,-0.00027,0.08211,-2.4992,-0.00094,-0.02462,0.43,476.36,0.66315,0.69081,0.16797,0.12378,0.11665,0.15425,0.05223,0.03116
11,68,1.1136,0.84254,14.6348,-0.8954,0.83595,7.2087,0,0,1,1,-1.06609,0.00026,-0.11724,-2.20741,-0.00076,0.14661,-1.2011,0.00105,-0.39227,1.01,510.49,0.63649,0.70403,0.17766,0.13314,0.09099,0.13152,0.09486,0.0313
11,74,0.9076,0.90903,7.1569,-0.9893,0.95589,2.0728,0,0,1,1,-1.79047,4.7e-05,-0.02869,-0.58691,0.00032,-0.10328,-2.1941,-0.00119,-0.09114,0.43,416.76,0.58092,0.657,0.09235,0.09401,0.27126,0.22329,0.05547,0.0257
11,76,1.5494,0.78651,9.0601,-0.94472,0.92774,2.3965,0,0,1,1,-1.82087,-0.000141,-0.00075,-1.16717,0.00065,-0.04043,-2.4944,-0.00128,0.00164,0.33,331.4,0.65131,0.66082,0.1053,0.10166,0.1895,0.20155,0.05389,0.03597
11,77,1.4773,0.78472,100,-1.99217,1.1634,3.7288,0,0,1,1,-1.72293,0.000591,-0.03581,-1.57043,0.00015,0.01162,-3.4289,-0.00436,0.20288,0.95,134.39,0.70112,0.69644,0.1175,0.11281,0.14888,0.15655,0.03251,0.03421
11,82,0.8065,0.96073,10.3389,-1.12264,0.98129,2.119,0,0,1,1,-1.87511,0.000332,-0.05162,-0.82727,-0.00096,-0.04602,-1.9804,-0.00209,-0.16078,0.49,553.62,0.60628,0.74573,0.08516,0.09911,0.24499,0.14348,0.06357,0.01168
11,86,1.0549,0.87412,9.5763,-0.99976,0.94715,2.3822,0,0,1,1,-1.55586,-0.000134,-0.08217,-1.47868,-0.00027,0.04453,-2.3053,-0.00065,-0.11134,0.27,637.21,0.66122,0.71356,0.12171,0.08126,0.16228,0.18226,0.05479,0.02292
11,87,0.8065,0.96073,10.3389,-1.12264,0.98129,2.119,0,0,1,1,-1.87511,0.000332,-0.05162,-0.82727,-0.00096,-0.04602,-1.9804,-0.00209,-0.16078,0.49,553.62,0.60628,0.74573,0.08516,0.09911,0.24499,0.14348,0.06357,0.01168
11,94,1.1813,0.87503,26.0581,-1.28915,0.97996,2.2275,0,0,1,1,-2.25246,-0.000735,0.02667,-2.04027,-0.00125,0.19988,-1.7094,-0.00248,-0.21174,0.34,386.17,0.70504,0.72607,0.07749,0.06738,0.12805,0.19232,0.08942,0.01423
11,101,1.1813,0.87503,26.0581,-1.28915,0.97996,2.2275,0,0,1,1,-1.1698,-0.000233,-0.16094,2.08246,0.00759,-0.81972,2.0614,0.00393,-1.09915,105.21,278.28,0.63,0.55194,0.08953,0.06471,0.23785,0.35722,0.04262,0.02613
11,106,1.0556,0.91532,8.5182,-0.96514,0.93924,3.0966,0,0,1,1,-1.74167,-0.000794,-0.01827,-1.51125,0.00213,0.0114,-2.4129,-0.00099,-0.03952,0.28,187.48,0.67624,0.64657,0.11492,0.08868,0.15215,0.22566,0.05669,0.03909
11,108,0.8354,0.94781,26.2069,-1.42325,1.00744,2.8179,0,0,1,1,-2.58971,-0.000446,0.05774,-1.04403,-0.00025,-0.0149,-2.7143,-0.00193,-0.05851,0.53,283.95,0.67303,0.70398,0.05573,0.06455,0.23094,0.2121,0.0403,0.01937
11,117,1.1568,0.87903,3.1677,-0.60298,0.86675,1.5848,0,0,1,1,-1.13506,0.00053,-0.19121,-2.46251,-0.00109,0.29721,-1.9628,-0.00019,-0.20425,8.8,377.2,0.68415,0.66846,0.13374,0.08418,0.12599,0.22138,0.05613,0.02598
11,122,1.4368,0.80886,23.3159,-1.42244,1.05277,2.8975,0,0,1,1,-2.05141,-0.000465,0.03387,-1.53047,-0.00133,0.05057,-2.2086,0.00148,-0.20687,4.49,136.23,0.69016,0.70283,0.09555,0.10029,0.16638,0.16297,0.04792,0.03392
11,123,1.4368,0.80886,23.3159,-1.42244,1.05277,2.8975,0,0,1,1,-2.05141,-0.000465,0.03387,-1.53047,-0.00133,0.05057,-2.2086,0.00148,-0.20687,4.49,136.23,0.69016,0.70283,0.09555,0.10029,0.16638,0.16297,0.04792,0.03392
11,131,0.7841,0.94621,46.2263,-1.42923,0.94517,2.801,0,0,1,1,-1.45196,0.000715,-0.13545,-1.91841,-5.00E-04,0.13885,-2.7278,-0.00029,-0.04562,2.47,197.91,0.69828,0.68595,0.12472,0.09008,0.13539,0.19074,0.04161,0.03323
11,132,2.6111,0.73674,29.9922,-1.3335,1.00966,2.0555,0,0,1,1,-2.99783,-0.000684,0.18113,-2.06306,-0.00548,0.22835,-1.7996,0.00314,-0.19758,0.52,119.21,0.72817,0.7134,0.04949,0.07858,0.13628,0.14185,0.08606,0.06617
11,136,0.8042,0.89366,8.3241,-1.17189,1.00026,2.2114,0,0,1,1,-1.22067,0.000486,-0.13217,-1.61616,-0.00037,0.06404,-2.4116,-0.00107,-0.0947,5.91,463.34,0.65884,0.69324,0.14214,0.11363,0.1522,0.17197,0.04682,0.02116
11,145,0.4349,1.05031,13.2756,-0.93834,0.87728,3.8572,0,0,1,1,-1.73101,4.6e-05,-0.07764,-0.93547,-0.00093,-0.0275,-2.1921,-0.0035,-0.04018,0.55,386.17,0.61228,0.73054,0.09493,0.08284,0.22908,0.16999,0.0637,0.01663
11,146,1.0008,0.88072,7.6566,-0.84404,0.85419,2.716,0,0,1,1,-1.21932,0.000689,-0.15597,-1.39696,-0.00123,0.0071,-2.745,-0.00286,0.0215,0.44,189.2,0.64781,0.71766,0.147,0.1062,0.16208,0.14608,0.04311,0.03006
11,147,1.0008,0.88072,7.6566,-0.84404,0.85419,2.716,0,0,1,1,-1.21932,0.000689,-0.15597,-1.39696,-0.00123,0.0071,-2.745,-0.00286,0.0215,0.44,189.2,0.64781,0.71766,0.147,0.1062,0.16208,0.14608,0.04311,0.03006
11,153,2.5808,0.63334,100,-1.90309,0.99573,1.8373,0,0,1,1,-1.60355,-0.008747,0.07587,-1.51292,-0.00079,0.03223,-2.231,0.00039,-0.04578,1.05,56.87,0.64073,0.66724,0.14642,0.11163,0.14944,0.16045,0.06341,0.06068
11,168,12.4077,0.39162,5.5532,-0.78239,0.84909,1.8035,0,0,1,1,-2.95422,0.026988,-0.24598,-1.5813,0.01232,-0.10688,-2.0535,-0.00308,-0.0735,0.46,67.8,0.75735,0.6716,0.02632,0.07599,0.13068,0.20141,0.08564,0.05101
11,171,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,177,1.0003,0.83529,17.3589,-1.11634,0.9448,3.5649,0,0,1,1,-1.3608,0.00013,-0.05881,-1.77352,7e-05,0.07091,-2.7589,-0.0012,0.02639,0.43,552.84,0.67124,0.66432,0.15585,0.1262,0.12846,0.1838,0.04445,0.02569
12,2,1.0613,0.84406,14.8232,-1.071,0.92454,3.4172,0,0,1,1,-1.49708,0.001213,-0.11561,-1.58866,0.00084,-0.03228,-0.8779,2e-04,-0.23467,1.32,191.26,0.60847,0.67543,0.1102,0.10352,0.1172,0.13655,0.16413,0.08449
12,3,0.8594,0.88638,7.6584,-0.80819,0.84372,2.8712,0,0,1,1,-1.75009,-0.000126,-0.03302,-2.31264,0.00018,0.10955,-1.9523,-7.00E-04,-0.03063,6.25,342.15,0.70388,0.6993,0.11282,0.09593,0.09094,0.13951,0.09236,0.06526
12,4,9.6032,0.46891,88.8986,-1.87112,1.05439,3.0118,0,0,1,1,-1.84597,0.001997,-0.14862,-2.32401,0.00173,0.0846,-3.1377,-2.00E-04,0.25093,0.37,328.7,0.76798,0.63085,0.09451,0.08096,0.08671,0.17801,0.05079,0.11017
12,6,1.0791,0.83074,31.3161,-1.59133,1.03115,2.7963,0,0,1,1,-1.81753,-0.000289,-0.00925,-0.97592,0.00033,-0.10896,0.1674,0.00218,-0.50375,0.35,283.14,0.50449,0.67053,0.08067,0.09522,0.15838,0.14955,0.25645,0.0847
12,8,0.8594,0.88638,7.6584,-0.80819,0.84372,2.8712,0,0,1,1,-1.75009,-0.000126,-0.03302,-2.31264,0.00018,0.10955,-1.9523,-7.00E-04,-0.03063,6.25,342.15,0.70388,0.6993,0.11282,0.09593,0.09094,0.13951,0.09236,0.06526
12,13,0.9223,0.85515,3.8354,-0.68007,0.8949,2.0453,0,0,1,1,-1.50872,0.000131,-0.07372,-1.77957,-0.00032,0.06545,-0.9737,0.00059,-0.29196,2.73,544.47,0.62844,0.69173,0.1196,0.10321,0.1211,0.14802,0.13086,0.05704
12,14,2.0557,0.71088,100,-2.1311,0.99768,4.4334,0,0,1,1,-1.58232,0.000969,-0.15132,-0.8899,0.00115,-0.27291,-0.486,0.00314,-0.49913,2.68,201.17,0.62045,0.76144,0.0939,0.0849,0.14653,0.09202,0.13912,0.06164
12,20,2.142,0.71922,5.3956,-0.82265,0.89167,3.4786,0,0,1,1,-1.46062,-0.001119,-0.07114,-1.52972,-0.00186,0.04456,-1.2953,-0.00049,-0.099,2.66,330.48,0.6025,0.72005,0.12062,0.07633,0.14219,0.10942,0.13469,0.0942
12,22,2.142,0.71922,5.3956,-0.82265,0.89167,3.4786,0,0,1,1,-1.46062,-0.001119,-0.07114,-1.52972,-0.00186,0.04456,-1.2953,-0.00049,-0.099,2.66,330.48,0.6025,0.72005,0.12062,0.07633,0.14219,0.10942,0.13469,0.0942
12,29,0.9055,0.86962,6.4486,-0.66579,0.72693,2.8553,0,0,1,1,-1.63703,-4.60E-05,-0.03708,-1.47443,0.00062,-0.03396,-1.1971,-0.00028,-0.17452,0.42,301.24,0.61583,0.67348,0.11253,0.10451,0.13314,0.15309,0.13849,0.06892
12,37,1.0758,0.84146,5.175,-0.45715,0.41741,4.0226,0,0,1,1,-1.45191,0.000443,-0.09132,-1.36902,-0.00023,0.00728,-1.5756,-6.00E-05,-0.1463,1.76,460.5,0.62073,0.67341,0.12215,0.11034,0.16003,0.16097,0.09709,0.05527
12,44,0.9965,0.87269,9.6933,-0.84931,0.84254,3.2708,0,0,1,1,-2.04126,-0.001117,0.01031,-2.53003,-0.00217,0.18733,-1.8302,0.00043,-0.12705,2.17,263.76,0.72894,0.75823,0.09637,0.07769,0.08359,0.09722,0.09111,0.06687
12,49,1.0708,0.81759,6.2839,-0.77233,0.85907,2.5503,0,0,1,1,-1.75157,0.000114,-0.04732,-1.58686,-0.00065,0.04425,-1.2047,0.00094,-0.21408,0.43,376.37,0.62919,0.68264,0.10077,0.09332,0.13868,0.14237,0.13136,0.08167
